Time	SpeedSignalFreq	Speed
2020-10-21T10:38:06.010350+09:00	22	150.59
2020-10-21T10:38:06.010375+09:00	22	150.59
2020-10-21T10:38:06.010400+09:00	22	150.59
2020-10-21T10:38:06.010425+09:00	22	150.59
2020-10-21T10:38:06.010450+09:00	22	150.59
2020-10-21T10:38:06.010475+09:00	22	150.59
2020-10-21T10:38:06.010500+09:00	22	150.59
2020-10-21T10:38:06.010525+09:00	22	150.59
2020-10-21T10:38:06.010550+09:00	22	150.59
2020-10-21T10:38:06.010575+09:00	22	150.59
2020-10-21T10:38:06.010600+09:00	22	150.59
2020-10-21T10:38:06.010625+09:00	22	150.59
2020-10-21T10:38:06.010650+09:00	22	150.59
2020-10-21T10:38:06.010675+09:00	22	150.59
2020-10-21T10:38:06.010700+09:00	22	150.59
2020-10-21T10:38:06.010725+09:00	22	150.59
2020-10-21T10:38:06.010750+09:00	22	150.59
2020-10-21T10:38:06.010775+09:00	22	150.59
2020-10-21T10:38:06.010800+09:00	22	150.59
2020-10-21T10:38:06.010825+09:00	22	150.59
2020-10-21T10:38:06.010850+09:00	22	150.59
2020-10-21T10:38:06.010875+09:00	22	150.59
2020-10-21T10:38:06.010900+09:00	22	150.59
2020-10-21T10:38:06.010925+09:00	22	150.59
2020-10-21T10:38:06.010950+09:00	22	150.59
2020-10-21T10:38:06.010975+09:00	22	150.59
2020-10-21T10:38:06.011000+09:00	22	150.59
2020-10-21T10:38:06.011025+09:00	22	150.59
2020-10-21T10:38:06.011050+09:00	22	150.59
2020-10-21T10:38:06.011075+09:00	22	150.59
2020-10-21T10:38:06.011100+09:00	22	150.59
2020-10-21T10:38:06.011125+09:00	22	150.59
2020-10-21T10:38:06.011150+09:00	22	150.59
2020-10-21T10:38:06.011175+09:00	22	150.59
2020-10-21T10:38:06.011200+09:00	22	150.59
2020-10-21T10:38:06.011225+09:00	22	150.59
2020-10-21T10:38:06.011250+09:00	22	150.59
2020-10-21T10:38:06.011275+09:00	22	150.59
2020-10-21T10:38:06.011300+09:00	22	150.59
2020-10-21T10:38:06.011325+09:00	22	150.59
2020-10-21T10:38:06.011350+09:00	22	150.59
2020-10-21T10:38:06.011375+09:00	22	150.59
2020-10-21T10:38:06.011400+09:00	22	150.59
2020-10-21T10:38:06.011425+09:00	22	150.59
2020-10-21T10:38:06.011450+09:00	22	150.59
2020-10-21T10:38:06.011475+09:00	22	150.59
2020-10-21T10:38:06.011500+09:00	22	150.59
2020-10-21T10:38:06.011525+09:00	22	150.59
2020-10-21T10:38:06.011550+09:00	22	150.59
2020-10-21T10:38:06.011575+09:00	22	150.59
2020-10-21T10:38:06.011600+09:00	22	150.59
2020-10-21T10:38:06.011625+09:00	22	150.59
2020-10-21T10:38:06.011650+09:00	22	150.59
2020-10-21T10:38:06.011675+09:00	22	150.59
2020-10-21T10:38:06.011700+09:00	22	150.59
2020-10-21T10:38:06.011725+09:00	22	150.59
2020-10-21T10:38:06.011750+09:00	22	150.59
2020-10-21T10:38:06.011775+09:00	22	150.59
2020-10-21T10:38:06.011800+09:00	22	150.59
2020-10-21T10:38:06.011825+09:00	22	150.59
2020-10-21T10:38:06.011850+09:00	22	150.59
2020-10-21T10:38:06.011875+09:00	22	150.59
2020-10-21T10:38:06.011900+09:00	22	150.59
2020-10-21T10:38:06.011925+09:00	22	150.59
2020-10-21T10:38:06.011950+09:00	22	150.59
2020-10-21T10:38:06.011975+09:00	22	150.59
2020-10-21T10:38:06.012000+09:00	22	150.59
2020-10-21T10:38:06.012025+09:00	22	150.59
2020-10-21T10:38:06.012050+09:00	22	150.59
2020-10-21T10:38:06.012075+09:00	22	150.59
2020-10-21T10:38:06.012100+09:00	22	150.59
2020-10-21T10:38:06.012125+09:00	22	150.59
2020-10-21T10:38:06.012150+09:00	22	150.59
2020-10-21T10:38:06.012175+09:00	22	150.59
2020-10-21T10:38:06.012200+09:00	22	150.59
2020-10-21T10:38:06.012225+09:00	22	150.59
2020-10-21T10:38:06.012250+09:00	22	150.59
2020-10-21T10:38:06.012275+09:00	22	150.59
2020-10-21T10:38:06.012300+09:00	22	150.59
2020-10-21T10:38:06.012325+09:00	22	150.59
2020-10-21T10:38:06.012350+09:00	22	150.59
2020-10-21T10:38:06.012375+09:00	22	150.59
2020-10-21T10:38:06.012400+09:00	22	150.59
2020-10-21T10:38:06.012425+09:00	22	150.59
2020-10-21T10:38:06.012450+09:00	22	150.59
2020-10-21T10:38:06.012475+09:00	22	150.59
2020-10-21T10:38:06.012500+09:00	22	150.59
2020-10-21T10:38:06.012525+09:00	22	150.59
2020-10-21T10:38:06.012550+09:00	22	150.59
2020-10-21T10:38:06.012575+09:00	22	150.59
2020-10-21T10:38:06.012600+09:00	22	150.59
2020-10-21T10:38:06.012625+09:00	22	150.59
2020-10-21T10:38:06.012650+09:00	22	150.59
2020-10-21T10:38:06.012675+09:00	22	150.59
2020-10-21T10:38:06.012700+09:00	22	150.59
2020-10-21T10:38:06.012725+09:00	22	150.59
2020-10-21T10:38:06.012750+09:00	22	150.59
2020-10-21T10:38:06.012775+09:00	22	150.59
2020-10-21T10:38:06.012800+09:00	22	150.59
2020-10-21T10:38:06.012825+09:00	22	150.59
2020-10-21T10:38:06.012850+09:00	22	150.59
2020-10-21T10:38:06.012875+09:00	22	150.59
2020-10-21T10:38:06.012900+09:00	22	150.59
2020-10-21T10:38:06.012925+09:00	22	150.59
2020-10-21T10:38:06.012950+09:00	22	150.59
2020-10-21T10:38:06.012975+09:00	22	150.59
2020-10-21T10:38:06.013000+09:00	22	150.59
2020-10-21T10:38:06.013025+09:00	22	150.59
2020-10-21T10:38:06.013050+09:00	22	150.59
2020-10-21T10:38:06.013075+09:00	22	150.59
2020-10-21T10:38:06.013100+09:00	22	150.59
2020-10-21T10:38:06.013125+09:00	22	150.59
2020-10-21T10:38:06.013150+09:00	22	150.59
2020-10-21T10:38:06.013175+09:00	22	150.59
2020-10-21T10:38:06.013200+09:00	22	150.59
2020-10-21T10:38:06.013225+09:00	22	150.59
2020-10-21T10:38:06.013250+09:00	22	150.59
2020-10-21T10:38:06.013275+09:00	22	150.59
2020-10-21T10:38:06.013300+09:00	22	150.59
2020-10-21T10:38:06.013325+09:00	22	150.59
2020-10-21T10:38:06.013350+09:00	22	150.59
2020-10-21T10:38:06.013375+09:00	22	150.59
2020-10-21T10:38:06.013400+09:00	22	150.59
2020-10-21T10:38:06.013425+09:00	22	150.59
2020-10-21T10:38:06.013450+09:00	22	150.59
2020-10-21T10:38:06.013475+09:00	22	150.59
2020-10-21T10:38:06.013500+09:00	22	150.59
2020-10-21T10:38:06.013525+09:00	22	150.59
2020-10-21T10:38:06.013550+09:00	22	150.59
2020-10-21T10:38:06.013575+09:00	22	150.59
2020-10-21T10:38:06.013600+09:00	22	150.59
2020-10-21T10:38:06.013625+09:00	22	150.59
2020-10-21T10:38:06.013650+09:00	22	150.59
2020-10-21T10:38:06.013675+09:00	22	150.59
2020-10-21T10:38:06.013700+09:00	22	150.59
2020-10-21T10:38:06.013725+09:00	22	150.59
2020-10-21T10:38:06.013750+09:00	22	150.59
2020-10-21T10:38:06.013775+09:00	22	150.59
2020-10-21T10:38:06.013800+09:00	22	150.59
2020-10-21T10:38:06.013825+09:00	22	150.59
2020-10-21T10:38:06.013850+09:00	22	150.59
2020-10-21T10:38:06.013875+09:00	22	150.59
2020-10-21T10:38:06.013900+09:00	22	150.59
2020-10-21T10:38:06.013925+09:00	22	150.59
2020-10-21T10:38:06.013950+09:00	22	150.59
2020-10-21T10:38:06.013975+09:00	22	150.59
2020-10-21T10:38:06.014000+09:00	22	150.59
2020-10-21T10:38:06.014025+09:00	22	150.59
2020-10-21T10:38:06.014050+09:00	22	150.59
2020-10-21T10:38:06.014075+09:00	22	150.59
2020-10-21T10:38:06.014100+09:00	22	150.59
2020-10-21T10:38:06.014125+09:00	22	150.59
2020-10-21T10:38:06.014150+09:00	22	150.59
2020-10-21T10:38:06.014175+09:00	22	150.59
2020-10-21T10:38:06.014200+09:00	22	150.59
2020-10-21T10:38:06.014225+09:00	22	150.59
2020-10-21T10:38:06.014250+09:00	22	150.59
2020-10-21T10:38:06.014275+09:00	22	150.59
2020-10-21T10:38:06.014300+09:00	22	150.59
2020-10-21T10:38:06.014325+09:00	22	150.59
2020-10-21T10:38:06.014350+09:00	22	150.59
2020-10-21T10:38:06.014375+09:00	22	150.59
2020-10-21T10:38:06.014400+09:00	22	150.59
2020-10-21T10:38:06.014425+09:00	22	150.59
2020-10-21T10:38:06.014450+09:00	22	150.59
2020-10-21T10:38:06.014475+09:00	22	150.59
2020-10-21T10:38:06.014500+09:00	22	150.59
2020-10-21T10:38:06.014525+09:00	22	150.59
2020-10-21T10:38:06.014550+09:00	22	150.59
2020-10-21T10:38:06.014575+09:00	22	150.59
2020-10-21T10:38:06.014600+09:00	22	150.59
2020-10-21T10:38:06.014625+09:00	22	150.59
2020-10-21T10:38:06.014650+09:00	22	150.59
2020-10-21T10:38:06.014675+09:00	22	150.59
2020-10-21T10:38:06.014700+09:00	22	150.59
2020-10-21T10:38:06.014725+09:00	22	150.59
2020-10-21T10:38:06.014750+09:00	22	150.59
2020-10-21T10:38:06.014775+09:00	22	150.59
2020-10-21T10:38:06.014800+09:00	22	150.59
2020-10-21T10:38:06.014825+09:00	22	150.59
2020-10-21T10:38:06.014850+09:00	22	150.59
2020-10-21T10:38:06.014875+09:00	22	150.59
2020-10-21T10:38:06.014900+09:00	22	150.59
2020-10-21T10:38:06.014925+09:00	22	150.59
2020-10-21T10:38:06.014950+09:00	22	150.59
2020-10-21T10:38:06.014975+09:00	22	150.59
2020-10-21T10:38:06.015000+09:00	22	150.59
2020-10-21T10:38:06.015025+09:00	22	150.59
2020-10-21T10:38:06.015050+09:00	22	150.59
2020-10-21T10:38:06.015075+09:00	22	150.59
2020-10-21T10:38:06.015100+09:00	22	150.59
2020-10-21T10:38:06.015125+09:00	22	150.59
2020-10-21T10:38:06.015150+09:00	22	150.59
2020-10-21T10:38:06.015175+09:00	22	150.59
2020-10-21T10:38:06.015200+09:00	22	150.59
2020-10-21T10:38:06.015225+09:00	22	150.59
2020-10-21T10:38:06.015250+09:00	22	150.59
2020-10-21T10:38:06.015275+09:00	22	150.59
2020-10-21T10:38:06.015300+09:00	22	150.59
2020-10-21T10:38:06.015325+09:00	22	150.59
2020-10-21T10:38:06.015350+09:00	22	150.59
2020-10-21T10:38:06.015375+09:00	22	150.59
2020-10-21T10:38:06.015400+09:00	22	150.59
2020-10-21T10:38:06.015425+09:00	22	150.59
2020-10-21T10:38:06.015450+09:00	22	150.59
2020-10-21T10:38:06.015475+09:00	22	150.59
2020-10-21T10:38:06.015500+09:00	22	150.59
2020-10-21T10:38:06.015525+09:00	22	150.59
2020-10-21T10:38:06.015550+09:00	22	150.59
2020-10-21T10:38:06.015575+09:00	22	150.59
2020-10-21T10:38:06.015600+09:00	22	150.59
2020-10-21T10:38:06.015625+09:00	22	150.59
2020-10-21T10:38:06.015650+09:00	22	150.59
2020-10-21T10:38:06.015675+09:00	22	150.59
2020-10-21T10:38:06.015700+09:00	22	150.59
2020-10-21T10:38:06.015725+09:00	22	150.59
2020-10-21T10:38:06.015750+09:00	22	150.59
2020-10-21T10:38:06.015775+09:00	22	150.59
2020-10-21T10:38:06.015800+09:00	22	150.59
2020-10-21T10:38:06.015825+09:00	22	150.59
2020-10-21T10:38:06.015850+09:00	22	150.59
2020-10-21T10:38:06.015875+09:00	22	150.59
2020-10-21T10:38:06.015900+09:00	22	150.59
2020-10-21T10:38:06.015925+09:00	22	150.59
2020-10-21T10:38:06.015950+09:00	22	150.59
2020-10-21T10:38:06.015975+09:00	22	150.59
2020-10-21T10:38:06.016000+09:00	22	150.59
2020-10-21T10:38:06.016025+09:00	22	150.59
2020-10-21T10:38:06.016050+09:00	22	150.59
2020-10-21T10:38:06.016075+09:00	22	150.59
2020-10-21T10:38:06.016100+09:00	22	150.59
2020-10-21T10:38:06.016125+09:00	22	150.59
2020-10-21T10:38:06.016150+09:00	22	150.59
2020-10-21T10:38:06.016175+09:00	22	150.59
2020-10-21T10:38:06.016200+09:00	22	150.59
2020-10-21T10:38:06.016225+09:00	22	150.59
2020-10-21T10:38:06.016250+09:00	22	150.59
2020-10-21T10:38:06.016275+09:00	22	150.59
2020-10-21T10:38:06.016300+09:00	22	150.59
2020-10-21T10:38:06.016325+09:00	22	150.59
2020-10-21T10:38:06.016350+09:00	22	150.59
2020-10-21T10:38:06.016375+09:00	22	150.59
2020-10-21T10:38:06.016400+09:00	22	150.59
2020-10-21T10:38:06.016425+09:00	22	150.59
2020-10-21T10:38:06.016450+09:00	22	150.59
2020-10-21T10:38:06.016475+09:00	22	150.59
2020-10-21T10:38:06.016500+09:00	22	150.59
2020-10-21T10:38:06.016525+09:00	22	150.59
2020-10-21T10:38:06.016550+09:00	22	150.59
2020-10-21T10:38:06.016575+09:00	22	150.59
2020-10-21T10:38:06.016600+09:00	22	150.59
2020-10-21T10:38:06.016625+09:00	22	150.59
2020-10-21T10:38:06.016650+09:00	22	150.59
2020-10-21T10:38:06.016675+09:00	22	150.59
2020-10-21T10:38:06.016700+09:00	22	150.59
2020-10-21T10:38:06.016725+09:00	22	150.59
2020-10-21T10:38:06.016750+09:00	22	150.59
2020-10-21T10:38:06.016775+09:00	22	150.59
2020-10-21T10:38:06.016800+09:00	22	150.59
2020-10-21T10:38:06.016825+09:00	22	150.59
2020-10-21T10:38:06.016850+09:00	22	150.59
2020-10-21T10:38:06.016875+09:00	22	150.59
2020-10-21T10:38:06.016900+09:00	22	150.59
2020-10-21T10:38:06.016925+09:00	22	150.59
2020-10-21T10:38:06.016950+09:00	22	150.59
2020-10-21T10:38:06.016975+09:00	22	150.59
2020-10-21T10:38:06.017000+09:00	22	150.59
2020-10-21T10:38:06.017025+09:00	22	150.59
2020-10-21T10:38:06.017050+09:00	22	150.59
2020-10-21T10:38:06.017075+09:00	22	150.59
2020-10-21T10:38:06.017100+09:00	22	150.59
2020-10-21T10:38:06.017125+09:00	22	150.59
2020-10-21T10:38:06.017150+09:00	22	150.59
2020-10-21T10:38:06.017175+09:00	22	150.59
2020-10-21T10:38:06.017200+09:00	22	150.59
2020-10-21T10:38:06.017225+09:00	22	150.59
2020-10-21T10:38:06.017250+09:00	22	150.59
2020-10-21T10:38:06.017275+09:00	22	150.59
2020-10-21T10:38:06.017300+09:00	22	150.59
2020-10-21T10:38:06.017325+09:00	22	150.59
2020-10-21T10:38:06.017350+09:00	22	150.59
2020-10-21T10:38:06.017375+09:00	22	150.59
2020-10-21T10:38:06.017400+09:00	22	150.59
2020-10-21T10:38:06.017425+09:00	22	150.59
2020-10-21T10:38:06.017450+09:00	22	150.59
2020-10-21T10:38:06.017475+09:00	22	150.59
2020-10-21T10:38:06.017500+09:00	22	150.59
2020-10-21T10:38:06.017525+09:00	22	150.59
2020-10-21T10:38:06.017550+09:00	22	150.59
2020-10-21T10:38:06.017575+09:00	22	150.59
2020-10-21T10:38:06.017600+09:00	22	150.59
2020-10-21T10:38:06.017625+09:00	22	150.59
2020-10-21T10:38:06.017650+09:00	22	150.59
2020-10-21T10:38:06.017675+09:00	22	150.59
2020-10-21T10:38:06.017700+09:00	22	150.59
2020-10-21T10:38:06.017725+09:00	22	150.59
2020-10-21T10:38:06.017750+09:00	22	150.59
2020-10-21T10:38:06.017775+09:00	22	150.59
2020-10-21T10:38:06.017800+09:00	22	150.59
2020-10-21T10:38:06.017825+09:00	22	150.59
2020-10-21T10:38:06.017850+09:00	22	150.59
2020-10-21T10:38:06.017875+09:00	22	150.59
2020-10-21T10:38:06.017900+09:00	22	150.59
2020-10-21T10:38:06.017925+09:00	22	150.59
2020-10-21T10:38:06.017950+09:00	22	150.59
2020-10-21T10:38:06.017975+09:00	22	150.59
2020-10-21T10:38:06.018000+09:00	22	150.59
2020-10-21T10:38:06.018025+09:00	22	150.59
2020-10-21T10:38:06.018050+09:00	22	150.59
2020-10-21T10:38:06.018075+09:00	22	150.59
2020-10-21T10:38:06.018100+09:00	22	150.59
2020-10-21T10:38:06.018125+09:00	22	150.59
2020-10-21T10:38:06.018150+09:00	22	150.59
2020-10-21T10:38:06.018175+09:00	22	150.59
2020-10-21T10:38:06.018200+09:00	22	150.59
2020-10-21T10:38:06.018225+09:00	22	150.59
2020-10-21T10:38:06.018250+09:00	22	150.59
2020-10-21T10:38:06.018275+09:00	22	150.59
2020-10-21T10:38:06.018300+09:00	22	150.59
2020-10-21T10:38:06.018325+09:00	22	150.59
2020-10-21T10:38:06.018350+09:00	22	150.59
2020-10-21T10:38:06.018375+09:00	22	150.59
2020-10-21T10:38:06.018400+09:00	22	150.59
2020-10-21T10:38:06.018425+09:00	22	150.59
2020-10-21T10:38:06.018450+09:00	22	150.59
2020-10-21T10:38:06.018475+09:00	22	150.59
2020-10-21T10:38:06.018500+09:00	22	150.59
2020-10-21T10:38:06.018525+09:00	22	150.59
2020-10-21T10:38:06.018550+09:00	22	150.59
2020-10-21T10:38:06.018575+09:00	22	150.59
2020-10-21T10:38:06.018600+09:00	22	150.59
2020-10-21T10:38:06.018625+09:00	22	150.59
2020-10-21T10:38:06.018650+09:00	22	150.59
2020-10-21T10:38:06.018675+09:00	22	150.59
2020-10-21T10:38:06.018700+09:00	22	150.59
2020-10-21T10:38:06.018725+09:00	22	150.59
2020-10-21T10:38:06.018750+09:00	22	150.59
2020-10-21T10:38:06.018775+09:00	22	150.59
2020-10-21T10:38:06.018800+09:00	22	150.59
2020-10-21T10:38:06.018825+09:00	22	150.59
2020-10-21T10:38:06.018850+09:00	22	150.59
2020-10-21T10:38:06.018875+09:00	22	150.59
2020-10-21T10:38:06.018900+09:00	22	150.59
2020-10-21T10:38:06.018925+09:00	22	150.59
2020-10-21T10:38:06.018950+09:00	22	150.59
2020-10-21T10:38:06.018975+09:00	22	150.59
2020-10-21T10:38:06.019000+09:00	22	150.59
2020-10-21T10:38:06.019025+09:00	22	150.59
2020-10-21T10:38:06.019050+09:00	22	150.59
2020-10-21T10:38:06.019075+09:00	22	150.59
2020-10-21T10:38:06.019100+09:00	22	150.59
2020-10-21T10:38:06.019125+09:00	22	150.59
2020-10-21T10:38:06.019150+09:00	22	150.59
2020-10-21T10:38:06.019175+09:00	22	150.59
2020-10-21T10:38:06.019200+09:00	22	150.59
2020-10-21T10:38:06.019225+09:00	22	150.59
2020-10-21T10:38:06.019250+09:00	22	150.59
2020-10-21T10:38:06.019275+09:00	22	150.59
2020-10-21T10:38:06.019300+09:00	22	150.59
2020-10-21T10:38:06.019325+09:00	22	150.59
2020-10-21T10:38:06.019350+09:00	22	150.59
2020-10-21T10:38:06.019375+09:00	22	150.59
2020-10-21T10:38:06.019400+09:00	22	150.59
2020-10-21T10:38:06.019425+09:00	22	150.59
2020-10-21T10:38:06.019450+09:00	22	150.59
2020-10-21T10:38:06.019475+09:00	22	150.59
2020-10-21T10:38:06.019500+09:00	22	150.59
2020-10-21T10:38:06.019525+09:00	22	150.59
2020-10-21T10:38:06.019550+09:00	22	150.59
2020-10-21T10:38:06.019575+09:00	22	150.59
2020-10-21T10:38:06.019600+09:00	22	150.59
2020-10-21T10:38:06.019625+09:00	22	150.59
2020-10-21T10:38:06.019650+09:00	22	150.59
2020-10-21T10:38:06.019675+09:00	22	150.59
2020-10-21T10:38:06.019700+09:00	22	150.59
2020-10-21T10:38:06.019725+09:00	22	150.59
2020-10-21T10:38:06.019750+09:00	22	150.59
2020-10-21T10:38:06.019775+09:00	22	150.59
2020-10-21T10:38:06.019800+09:00	22	150.59
2020-10-21T10:38:06.019825+09:00	22	150.59
2020-10-21T10:38:06.019850+09:00	22	150.59
2020-10-21T10:38:06.019875+09:00	22	150.59
2020-10-21T10:38:06.019900+09:00	22	150.59
2020-10-21T10:38:06.019925+09:00	22	150.59
2020-10-21T10:38:06.019950+09:00	22	150.59
2020-10-21T10:38:06.019975+09:00	22	150.59
2020-10-21T10:38:06.030000+09:00	27	150.44
2020-10-21T10:38:06.030025+09:00	27	150.44
2020-10-21T10:38:06.030050+09:00	27	150.44
2020-10-21T10:38:06.030075+09:00	27	150.44
2020-10-21T10:38:06.030100+09:00	27	150.44
2020-10-21T10:38:06.030125+09:00	27	150.44
2020-10-21T10:38:06.030150+09:00	27	150.44
2020-10-21T10:38:06.030175+09:00	27	150.44
2020-10-21T10:38:06.030200+09:00	27	150.44
2020-10-21T10:38:06.030225+09:00	27	150.44
2020-10-21T10:38:06.030250+09:00	27	150.44
2020-10-21T10:38:06.030275+09:00	27	150.44
2020-10-21T10:38:06.030300+09:00	27	150.44
2020-10-21T10:38:06.030325+09:00	27	150.44
2020-10-21T10:38:06.030350+09:00	27	150.44
2020-10-21T10:38:06.030375+09:00	27	150.44
2020-10-21T10:38:06.030400+09:00	27	150.44
2020-10-21T10:38:06.030425+09:00	27	150.44
2020-10-21T10:38:06.030450+09:00	27	150.44
2020-10-21T10:38:06.030475+09:00	27	150.44
2020-10-21T10:38:06.030500+09:00	27	150.44
2020-10-21T10:38:06.030525+09:00	27	150.44
2020-10-21T10:38:06.030550+09:00	27	150.44
2020-10-21T10:38:06.030575+09:00	27	150.44
2020-10-21T10:38:06.030600+09:00	27	150.44
2020-10-21T10:38:06.030625+09:00	27	150.44
2020-10-21T10:38:06.030650+09:00	27	150.44
2020-10-21T10:38:06.030675+09:00	27	150.44
2020-10-21T10:38:06.030700+09:00	27	150.44
2020-10-21T10:38:06.030725+09:00	27	150.44
2020-10-21T10:38:06.030750+09:00	27	150.44
2020-10-21T10:38:06.030775+09:00	27	150.44
2020-10-21T10:38:06.030800+09:00	27	150.44
2020-10-21T10:38:06.030825+09:00	27	150.44
2020-10-21T10:38:06.030850+09:00	27	150.44
2020-10-21T10:38:06.030875+09:00	27	150.44
2020-10-21T10:38:06.030900+09:00	27	150.44
2020-10-21T10:38:06.030925+09:00	27	150.44
2020-10-21T10:38:06.030950+09:00	27	150.44
2020-10-21T10:38:06.030975+09:00	27	150.44
2020-10-21T10:38:06.031000+09:00	27	150.44
2020-10-21T10:38:06.031025+09:00	27	150.44
2020-10-21T10:38:06.031050+09:00	27	150.44
2020-10-21T10:38:06.031075+09:00	27	150.44
2020-10-21T10:38:06.031100+09:00	27	150.44
2020-10-21T10:38:06.031125+09:00	27	150.44
2020-10-21T10:38:06.031150+09:00	27	150.44
2020-10-21T10:38:06.031175+09:00	27	150.44
2020-10-21T10:38:06.031200+09:00	27	150.44
2020-10-21T10:38:06.031225+09:00	27	150.44
2020-10-21T10:38:06.031250+09:00	27	150.44
2020-10-21T10:38:06.031275+09:00	27	150.44
2020-10-21T10:38:06.031300+09:00	27	150.44
2020-10-21T10:38:06.031325+09:00	27	150.44
2020-10-21T10:38:06.031350+09:00	27	150.44
2020-10-21T10:38:06.031375+09:00	27	150.44
2020-10-21T10:38:06.031400+09:00	27	150.44
2020-10-21T10:38:06.031425+09:00	27	150.44
2020-10-21T10:38:06.031450+09:00	27	150.44
2020-10-21T10:38:06.031475+09:00	27	150.44
2020-10-21T10:38:06.031500+09:00	27	150.44
2020-10-21T10:38:06.031525+09:00	27	150.44
2020-10-21T10:38:06.031550+09:00	27	150.44
2020-10-21T10:38:06.031575+09:00	27	150.44
2020-10-21T10:38:06.031600+09:00	27	150.44
2020-10-21T10:38:06.031625+09:00	27	150.44
2020-10-21T10:38:06.031650+09:00	27	150.44
2020-10-21T10:38:06.031675+09:00	27	150.44
2020-10-21T10:38:06.031700+09:00	27	150.44
2020-10-21T10:38:06.031725+09:00	27	150.44
2020-10-21T10:38:06.031750+09:00	27	150.44
2020-10-21T10:38:06.031775+09:00	27	150.44
2020-10-21T10:38:06.031800+09:00	27	150.44
2020-10-21T10:38:06.031825+09:00	27	150.44
2020-10-21T10:38:06.031850+09:00	27	150.44
2020-10-21T10:38:06.031875+09:00	27	150.44
2020-10-21T10:38:06.031900+09:00	27	150.44
2020-10-21T10:38:06.031925+09:00	27	150.44
2020-10-21T10:38:06.031950+09:00	27	150.44
2020-10-21T10:38:06.031975+09:00	27	150.44
2020-10-21T10:38:06.032000+09:00	27	150.44
2020-10-21T10:38:06.032025+09:00	27	150.44
2020-10-21T10:38:06.032050+09:00	27	150.44
2020-10-21T10:38:06.032075+09:00	27	150.44
2020-10-21T10:38:06.032100+09:00	27	150.44
2020-10-21T10:38:06.032125+09:00	27	150.44
2020-10-21T10:38:06.032150+09:00	27	150.44
2020-10-21T10:38:06.032175+09:00	27	150.44
2020-10-21T10:38:06.032200+09:00	27	150.44
2020-10-21T10:38:06.032225+09:00	27	150.44
2020-10-21T10:38:06.032250+09:00	27	150.44
2020-10-21T10:38:06.032275+09:00	27	150.44
2020-10-21T10:38:06.032300+09:00	27	150.44
2020-10-21T10:38:06.032325+09:00	27	150.44
2020-10-21T10:38:06.032350+09:00	27	150.44
2020-10-21T10:38:06.032375+09:00	27	150.44
2020-10-21T10:38:06.032400+09:00	27	150.44
2020-10-21T10:38:06.032425+09:00	27	150.44
2020-10-21T10:38:06.032450+09:00	27	150.44
2020-10-21T10:38:06.032475+09:00	27	150.44
2020-10-21T10:38:06.032500+09:00	27	150.44
2020-10-21T10:38:06.032525+09:00	27	150.44
2020-10-21T10:38:06.032550+09:00	27	150.44
2020-10-21T10:38:06.032575+09:00	27	150.44
2020-10-21T10:38:06.032600+09:00	27	150.44
2020-10-21T10:38:06.032625+09:00	27	150.44
2020-10-21T10:38:06.032650+09:00	27	150.44
2020-10-21T10:38:06.032675+09:00	27	150.44
2020-10-21T10:38:06.032700+09:00	27	150.44
2020-10-21T10:38:06.032725+09:00	27	150.44
2020-10-21T10:38:06.032750+09:00	27	150.44
2020-10-21T10:38:06.032775+09:00	27	150.44
2020-10-21T10:38:06.032800+09:00	27	150.44
2020-10-21T10:38:06.032825+09:00	27	150.44
2020-10-21T10:38:06.032850+09:00	27	150.44
2020-10-21T10:38:06.032875+09:00	27	150.44
2020-10-21T10:38:06.032900+09:00	27	150.44
2020-10-21T10:38:06.032925+09:00	27	150.44
2020-10-21T10:38:06.032950+09:00	27	150.44
2020-10-21T10:38:06.032975+09:00	27	150.44
2020-10-21T10:38:06.033000+09:00	27	150.44
2020-10-21T10:38:06.033025+09:00	27	150.44
2020-10-21T10:38:06.033050+09:00	27	150.44
2020-10-21T10:38:06.033075+09:00	27	150.44
2020-10-21T10:38:06.033100+09:00	27	150.44
2020-10-21T10:38:06.033125+09:00	27	150.44
2020-10-21T10:38:06.033150+09:00	27	150.44
